,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,retweet_count,favorite_count,jpg_url,predicted_breed
541,749996283729883136,2016-07-04 16:00:22 +0000,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife,12,10,Bo,888,3242,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,border terrier
542,749981277374128128,2016-07-04 15:00:45 +0000,This is Atticus. He's quite simply America af. 1776/10,1776,10,Atticus,2697,5493,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,pembroke
543,749774190421639168,2016-07-04 01:17:51 +0000,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face,12,10,Lucy,1438,4988,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,tibetan mastiff
544,749417653287129088,2016-07-03 01:41:06 +0000,This is Finn. He's the most unphotogenic pupper of all time. 11/10,11,10,Finn,1835,6545,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,golden retriever
546,749075273010798592,2016-07-02 03:00:36 +0000,This is Boomer. He's self-baptizing. Other doggo not ready to renounce sins. 11/10 spiritually awakened af,11,10,Boomer,2277,6183,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,toy poodle
547,749036806121881602,2016-07-02 00:27:45 +0000,This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort,8,10,Dietrich,860,3321,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,chihuahua
554,748568946752774144,2016-06-30 17:28:39 +0000,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp),12,10,Cora,737,2334,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,chihuahua
556,748324050481647620,2016-06-30 01:15:31 +0000,This is Duke. He permanently looks like he just tripped over something. 11/10,11,10,Duke,842,3978,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,golden retriever
560,747844099428986880,2016-06-28 17:28:22 +0000,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat,11,10,Huxley,819,3006,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,malinois
562,747648653817413632,2016-06-28 04:31:44 +0000,This is Keurig. He apparently headbutts other dogs to greet them. Not cool Keurig. So fluffy tho 12/10 ,12,10,Keurig,6406,13803,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,french bulldog
563,747600769478692864,2016-06-28 01:21:27 +0000,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively,10,10,Bookstore,600,2485,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,cardigan
566,747439450712596480,2016-06-27 14:40:26 +0000,This is Linus. He just wanted to say hello but no one's paying attention. 12/10 (vid by @rebeccacollinzz),12,10,Linus,2111,5826,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,shih-tzu
567,747219827526344708,2016-06-27 00:07:44 +0000,This is Atticus. He's remaining calm but his costume looks terrified. 11/10,11,10,Atticus,1732,5653,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,pomeranian
568,747204161125646336,2016-06-26 23:05:29 +0000,This is Clark. He's deadly af. Clearly part shark (see pic 2). 10/10 would totally still try to pet,10,10,Clark,1006,3621,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,golden retriever
571,746757706116112384,2016-06-25 17:31:25 +0000,This is Maddie. She gets some wicked air time. Hardcore barkour. 11/10 nimble af,11,10,Maddie,4263,10225,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,chihuahua
574,746507379341139972,2016-06-25 00:56:43 +0000,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet,10,10,Shiloh,1181,4958,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,cocker spaniel
576,746131877086527488,2016-06-24 00:04:36 +0000,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away,10,10,Gustav,2409,7369,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,chow
577,746056683365994496,2016-06-23 19:05:49 +0000,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers,11,10,Arlen,899,3790,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,chihuahua
578,745712589599014916,2016-06-22 20:18:30 +0000,This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway,7,10,Percy,2542,7465,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,pembroke
579,745433870967832576,2016-06-22 01:50:58 +0000,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around,10,10,Lenox,2781,7582,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,toy poodle
581,745074613265149952,2016-06-21 02:03:25 +0000,This is Jeffrey. He wasn't prepared to execute such advanced barkour. Still 11/10 would totally pet,11,10,Jeffrey,3853,8360,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,pug
582,745057283344719872,2016-06-21 00:54:33 +0000,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom,12,10,Oliver,2502,7731,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,old english sheepdog
583,744995568523612160,2016-06-20 20:49:19 +0000,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo,9,10,Abby,689,3185,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,shih-tzu
585,744709971296780288,2016-06-20 01:54:27 +0000,This is Harvey. He's stealthy af. 10/10 would do my best to pet,10,10,Harvey,1700,5976,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,soft-coated wheaten terrier
586,744334592493166593,2016-06-19 01:02:50 +0000,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy,11,10,Blanket,2344,7217,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,pembroke
589,743980027717509120,2016-06-18 01:33:55 +0000,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face,11,10,Geno,1190,4429,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,french bulldog
591,743510151680958465,2016-06-16 18:26:48 +0000,"This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor)",13,10,Beya,4039,8438,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,lakeland terrier
594,742385895052087300,2016-06-13 15:59:24 +0000,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil,11,10,Phil,2169,7249,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,labrador retriever
595,742161199639494656,2016-06-13 01:06:33 +0000,This is Doug. He's trying to float away. 12/10 you got this Doug,12,10,Doug,1503,4630,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,great pyrenees
596,742150209887731712,2016-06-13 00:22:53 +0000,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper,8,10,Edmund,1699,5489,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,labrador retriever
599,741438259667034112,2016-06-11 01:13:51 +0000,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup,9,10,Tucker,913,3917,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,great pyrenees
600,741303864243200000,2016-06-10 16:19:48 +0000,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af,12,10,Theodore,3528,9355,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,brittany spaniel
601,741099773336379392,2016-06-10 02:48:49 +0000,This is Ted. He's given up. 11/10 relatable af,11,10,Ted,6038,10713,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,golden retriever
603,740995100998766593,2016-06-09 19:52:53 +0000,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10,10,10,Leo,3019,6828,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,labrador retriever
605,740699697422163968,2016-06-09 00:19:04 +0000,This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do,8,10,Chip,850,3021,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,soft-coated wheaten terrier
608,740359016048689152,2016-06-08 01:45:19 +0000,This is Chase. He's in a predicament. 9/10 help is on the way buddy,9,10,Chase,931,3518,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,great pyrenees
611,739844404073074688,2016-06-06 15:40:26 +0000,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well,12,10,Simba,928,4034,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,chihuahua
614,739485634323156992,2016-06-05 15:54:48 +0000,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle,6,10,Kyle,3209,7680,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,staffordshire bullterrier
616,738885046782832640,2016-06-04 00:08:17 +0000,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution,11,10,Charles,1240,4012,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,golden retriever
618,738537504001953792,2016-06-03 01:07:16 +0000,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo,11,10,Bayley,1706,5428,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,siberian husky
621,738166403467907072,2016-06-02 00:32:39 +0000,This is Axel. He's a professional leaf catcher. 12/10 gifted af,12,10,Axel,3722,9363,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,siberian husky
622,738156290900254721,2016-06-01 23:52:28 +0000,This is Storkson. He's wet and sad. 10/10 cheer up pup,10,10,Storkson,719,2694,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,golden retriever
623,737826014890496000,2016-06-01 02:00:04 +0000,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy,10,10,Remy,1930,5616,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,miniature pinscher
624,737800304142471168,2016-06-01 00:17:54 +0000,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af,10,10,Bella,3772,10639,https://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg,golden retriever
629,736365877722001409,2016-05-28 01:18:00 +0000,This is Rory. He's extremely impatient. 11/10 settle down pupper,11,10,Rory,1362,4254,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,maltese dog
632,735991953473572864,2016-05-27 00:32:10 +0000,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well,11,10,Maxaroni,1255,3830,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,pembroke
634,735635087207878657,2016-05-26 00:54:06 +0000,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly,11,10,Dakota,2576,6593,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,dandie dinmont
638,734776360183431168,2016-05-23 16:01:50 +0000,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into,11,10,Livvie,587,2667,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,samoyed
640,733822306246479872,2016-05-21 00:50:46 +0000,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently,10,10,Moose,1099,3910,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,pembroke
642,733460102733135873,2016-05-20 00:51:30 +0000,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic,11,10,Hermione,1396,4472,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,newfoundland
644,732732193018155009,2016-05-18 00:39:02 +0000,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10,12,10,Ralpher,583,2594,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,samoyed
645,732726085725589504,2016-05-18 00:14:46 +0000,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug,11,10,Aldrick,961,3753,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,pomeranian
647,732375214819057664,2016-05-17 01:00:32 +0000,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly,11,10,Kyle,2738,8587,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg,great dane
648,731285275100512256,2016-05-14 00:49:30 +0000,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately,12,10,Solomon,1073,3708,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,golden retriever
650,730427201120833536,2016-05-11 15:59:50 +0000,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here?,11,10,Crystal,1131,3685,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,boxer
651,730211855403241472,2016-05-11 01:44:07 +0000,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her,11,10,Ziva,1147,4066,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,border collie
652,730196704625098752,2016-05-11 00:43:55 +0000,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet,6,10,Charles,2092,5186,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,golden retriever
654,729823566028484608,2016-05-10 00:01:12 +0000,This is Stefan. He's a downright remarkable pup. 13/10,13,10,Stefan,1345,4239,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,boxer
657,728986383096946689,2016-05-07 16:34:32 +0000,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10",11,10,Puff,889,3370,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg,standard poodle
659,728751179681943552,2016-05-07 00:59:55 +0000,This is Flurpson. He can't believe it's not butter. 10/10,10,10,Flurpson,739,2963,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,soft-coated wheaten terrier
660,728409960103686147,2016-05-06 02:24:02 +0000,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable,10,10,Wallace,2187,5235,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,flat-coated retriever
661,728046963732717569,2016-05-05 02:21:37 +0000,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical,11,10,Raymond,1275,4580,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,toy poodle
663,728015554473250816,2016-05-05 00:16:48 +0000,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af,11,10,Rueben,1192,4351,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,great pyrenees
664,727685679342333952,2016-05-04 02:26:00 +0000,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in,12,10,Cilantro,691,3121,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,border collie
669,726935089318363137,2016-05-02 00:43:25 +0000,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout,12,10,Sprout,2659,7313,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,saint bernard
670,726887082820554753,2016-05-01 21:32:40 +0000,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10,10,10,Blitz,1634,4071,https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg,pembroke
671,726828223124897792,2016-05-01 17:38:46 +0000,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress,12,10,Bloop,1094,3772,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,maltese dog
672,725842289046749185,2016-04-29 00:21:01 +0000,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10,12,10,Colby,2874,7483,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,german shepherd
675,724405726123311104,2016-04-25 01:12:38 +0000,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper,10,10,Ashleigh,1790,5635,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,eskimo dog
676,724049859469295616,2016-04-24 01:38:33 +0000,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it,10,10,Kreggory,1920,4603,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,american staffordshire terrier
677,723912936180330496,2016-04-23 16:34:28 +0000,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of,12,10,Sugar,1326,4122,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,pembroke
678,723688335806480385,2016-04-23 01:41:59 +0000,This is Reginald. He starts screaming at random. 12/10 cuddly af,12,10,Reginald,3233,8189,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,english setter
679,723179728551723008,2016-04-21 16:00:57 +0000,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup,8,10,Jangle,2042,5626,https://pbs.twimg.com/media/Ciqq-VFUUAANlWm.jpg,staffordshire bullterrier
681,721503162398597120,2016-04-17 00:58:53 +0000,This is Panda. He's happy af. 11/10,11,10,Panda,2039,4953,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,golden retriever
682,721001180231503872,2016-04-15 15:44:11 +0000,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10,11,10,Oliver,664,2678,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,chow
683,720785406564900865,2016-04-15 01:26:47 +0000,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10,12,10,Archie,841,3309,https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg,french bulldog
684,720775346191278080,2016-04-15 00:46:48 +0000,This is Berkeley. He's in a predicament. 10/10 someone help him,10,10,Berkeley,740,2631,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,lhasa
686,720389942216527872,2016-04-13 23:15:21 +0000,This is Ralphé. He patrols the lake. Looking for babes. 11/10,11,10,Ralph,2739,6807,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,siberian husky
687,720340705894408192,2016-04-13 19:59:42 +0000,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper,10,10,Derek,1055,3051,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,golden retriever
688,720059472081784833,2016-04-13 01:22:10 +0000,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort,9,10,Charleson,1229,4133,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,maltese dog
689,720043174954147842,2016-04-13 00:17:25 +0000,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly,11,10,Neptune,2176,5199,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,walker hound
691,719551379208073216,2016-04-11 15:43:12 +0000,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold,10,10,Harnold,2103,5361,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,pug
694,719332531645071360,2016-04-11 01:13:34 +0000,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10,11,10,Pippa,1037,3625,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg,golden retriever
695,718971898235854848,2016-04-10 01:20:33 +0000,This is Sadie. She is prepared for battle. 10/10,10,10,Sadie,1194,3707,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,labrador retriever
699,718246886998687744,2016-04-08 01:19:36 +0000,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target,3,10,Alexanderson,543,2047,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,malamute
700,718234618122661888,2016-04-08 00:30:51 +0000,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood,11,10,Suki,1085,4108,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,vizsla
701,717841801130979328,2016-04-06 22:29:56 +0000,This is Barclay. His father was a banana. 11/10 appeeling af,11,10,Barclay,647,2596,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,pug
704,717428917016076293,2016-04-05 19:09:17 +0000,This is Skittle. He's trying to communicate. 11/10 solid effort,11,10,Skittle,494,1699,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,cocker spaniel
705,717421804990701568,2016-04-05 18:41:02 +0000,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly,9,10,Ebby,919,3347,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,chow
706,717047459982213120,2016-04-04 17:53:31 +0000,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well,12,10,Fl,2064,6642,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,labrador retriever
707,716802964044845056,2016-04-04 01:41:58 +0000,This is Link. He struggles with couches. 10/10 would assist,10,10,Link,1270,4526,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,eskimo dog
710,716447146686459905,2016-04-03 02:08:05 +0000,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10,13,10,Ozzy,6382,13908,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,blenheim spaniel
711,716439118184652801,2016-04-03 01:36:11 +0000,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10,11,10,Bluebert,238,2505,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,toy poodle
712,716285507865542656,2016-04-02 15:25:47 +0000,This is Stephanus. She stays woke. 12/10,12,10,Stephanus,1182,2950,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,redbone
714,715928423106027520,2016-04-01 15:46:52 +0000,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively,11,10,Bubbles,951,3389,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,chesapeake bay retriever
716,715704790270025728,2016-04-01 00:58:13 +0000,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25),11,10,Bentley,610,2970,https://pbs.twimg.com/media/CkZVdJ6WYAAXZ5A.jpg,golden retriever
718,715360349751484417,2016-03-31 02:09:32 +0000,This is Bertson. He just wants to say hi. 11/10 would boop nose,11,10,Bertson,1706,5803,https://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg,toy poodle
719,715342466308784130,2016-03-31 00:58:29 +0000,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy,10,10,Oscar,742,3211,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,malamute
720,715220193576927233,2016-03-30 16:52:36 +0000,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material,10,10,Nico,710,2563,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,golden retriever
721,715200624753819648,2016-03-30 15:34:51 +0000,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me,12,10,Michelangelope,2043,5443,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,chihuahua
722,715009755312439296,2016-03-30 02:56:24 +0000,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport,12,10,Siba,1340,4426,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,chesapeake bay retriever
723,714982300363173890,2016-03-30 01:07:18 +0000,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert,9,10,Calbert,1122,3985,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,labrador retriever
726,714485234495041536,2016-03-28 16:12:09 +0000,This is Blitz. He screams. 10/10 (vid by @yeaahliv),10,10,Blitz,1262,2884,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,pug
729,713919462244790272,2016-03-27 02:43:58 +0000,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture,12,10,Kanu,845,3474,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,malamute
731,713177543487135744,2016-03-25 01:35:51 +0000,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance,10,10,Lance,3082,7638,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,dalmatian
733,712809025985978368,2016-03-24 01:11:29 +0000,This is Stubert. He just arrived. 10/10,10,10,Stubert,7297,19752,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,labrador retriever
736,712438159032893441,2016-03-23 00:37:48 +0000,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly,11,10,Kane,1697,5650,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,toy poodle
744,711652651650457602,2016-03-20 20:36:28 +0000,This is Gary. He just wanted to say hi. 9/10 very personable pup,9,10,Gary,995,4111,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,toy poodle
750,710296729921429505,2016-03-17 02:48:31 +0000,This is Oshie. 12/10 please enjoy (vid by @catherinec1389),12,10,Oshie,800,2514,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,cardigan
751,710283270106132480,2016-03-17 01:55:02 +0000,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10,11,10,Gunner,560,2259,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,basenji
754,710153181850935296,2016-03-16 17:18:07 +0000,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well,11,10,Lacy,970,3088,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,pembroke
755,710140971284037632,2016-03-16 16:29:35 +0000,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10,8,10,Tater,973,2942,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,kuvasz
759,709566166965075968,2016-03-15 02:25:31 +0000,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet,12,10,Olaf,1312,3754,https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg,borzoi
760,709556954897764353,2016-03-15 01:48:55 +0000,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture,12,10,Cecil,1157,3483,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,tibetan terrier
761,709409458133323776,2016-03-14 16:02:49 +0000,This is Billy. He sensed a squirrel. 8/10 damn it Billy,8,10,Billy,757,2788,https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg,pembroke
762,709207347839836162,2016-03-14 02:39:42 +0000,This is Penny. She's trying on her prom dress. Stunning af 11/10,11,10,Penny,6345,13402,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,borzoi
765,709042156699303936,2016-03-13 15:43:18 +0000,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10,9,10,Klevin,1788,5064,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,wire-haired fox terrier
